Id,Label,DisplayName,Gender,ProfileURL,ClusteringCoefficient,Triangles
benedita123.bsky.social,benedita123,Benedita,female,https://bsky.app/profile/benedita123.bsky.social,0,0
jamesbaquet.bsky.social,jamesbaquet,James Baquet,female,https://bsky.app/profile/jamesbaquet.bsky.social,0,0
roxxanebush8.bsky.social,roxxanebush8,Roxxane bush,male,https://bsky.app/profile/roxxanebush8.bsky.social,0,0
seaside5761.bsky.social,seaside5761,,unknown,https://bsky.app/profile/seaside5761.bsky.social,0,0
bluebull60.bsky.social,bluebull60,,male,https://bsky.app/profile/bluebull60.bsky.social,0,0
mindyobiziness.bsky.social,mindyobiziness,Amy is Blue,male,https://bsky.app/profile/mindyobiziness.bsky.social,0,0
stephenforrest.bsky.social,stephenforrest,Stephen Forrest,male,https://bsky.app/profile/stephenforrest.bsky.social,0,0
kapiljaink3.bsky.social,kapiljaink3,Kapil Jain,unknown,https://bsky.app/profile/kapiljaink3.bsky.social,0,0
peac3warrior.bsky.social,peac3warrior,Blake,male,https://bsky.app/profile/peac3warrior.bsky.social,0,0
scarletjohansson.bsky.social,scarletjohansson,Scarlet Johansson worldwide fans reachoutðŸ§¿,,https://bsky.app/profile/scarletjohansson.bsky.social,0,0
jesscraven.bsky.social,jesscraven,,male,https://bsky.app/profile/jesscraven.bsky.social,0,0
zebbastew.bsky.social,zebbastew,,unknown,https://bsky.app/profile/zebbastew.bsky.social,0,0
drysand.bsky.social,drysand,Drysand Xian ðŸ¥Žâš½ï¸,female,https://bsky.app/profile/drysand.bsky.social,0,0
zebkam.bsky.social,zebkam,,female,https://bsky.app/profile/zebkam.bsky.social,0,0
woodpeck3r.bsky.social,woodpeck3r,,male,https://bsky.app/profile/woodpeck3r.bsky.social,0,0
nishb.bsky.social,nishb,,female,https://bsky.app/profile/nishb.bsky.social,0,0
otis215.bsky.social,otis215,Otis215,,https://bsky.app/profile/otis215.bsky.social,0,0
ghostofpherman.bsky.social,ghostofpherman,Ghost of P. W. Herman,male,https://bsky.app/profile/ghostofpherman.bsky.social,0,0
mezzrat.bsky.social,mezzrat,,unknown,https://bsky.app/profile/mezzrat.bsky.social,0,0
accesstherealyou.bsky.social,accesstherealyou,G.Brian Kurtz,unknown,https://bsky.app/profile/accesstherealyou.bsky.social,0,0
tinalq.bsky.social,tinalq,Tina Quick,unknown,https://bsky.app/profile/tinalq.bsky.social,0,0
mmcdono908.bsky.social,mmcdono908,Mike McD,female,https://bsky.app/profile/mmcdono908.bsky.social,0,0
pcmfo.bsky.social,pcmfo,,male,https://bsky.app/profile/pcmfo.bsky.social,0,0
monbars.bsky.social,monbars,,male,https://bsky.app/profile/monbars.bsky.social,0,0
marvabennett.bsky.social,marvabennett,Marva Bennett,female,https://bsky.app/profile/marvabennett.bsky.social,0,0
mobeus.bsky.social,mobeus,mobeus,female,https://bsky.app/profile/mobeus.bsky.social,0,0
delaw3.bsky.social,delaw3,Bruce Hudson,female,https://bsky.app/profile/delaw3.bsky.social,0,0
kelleysheroes.bsky.social,kelleysheroes,"Kelley's Heroes - Rochester, NY",male,https://bsky.app/profile/kelleysheroes.bsky.social,0,0
cognac4paws.bsky.social,cognac4paws,Paws,male,https://bsky.app/profile/cognac4paws.bsky.social,0,0
saltrap.bsky.social,saltrap,,male,https://bsky.app/profile/saltrap.bsky.social,0,0
fussy-logic.bsky.social,fussy-logic,,female,https://bsky.app/profile/fussy-logic.bsky.social,0,0
deniselovesu2.bsky.social,deniselovesu2,,female,https://bsky.app/profile/deniselovesu2.bsky.social,0,0
kirkhatcher.bsky.social,kirkhatcher,Kirk Hatcher,male,https://bsky.app/profile/kirkhatcher.bsky.social,0,0
mattgreenfield.bsky.social,mattgreenfield,Matt Greenfield,female,https://bsky.app/profile/mattgreenfield.bsky.social,0,0
allygatorgirl.bsky.social,allygatorgirl,Ally,male,https://bsky.app/profile/allygatorgirl.bsky.social,0,0
clem55.bsky.social,clem55,Claude Clement,male,https://bsky.app/profile/clem55.bsky.social,0,0
mshapsky.bsky.social,mshapsky,,female,https://bsky.app/profile/mshapsky.bsky.social,0,0
ianceltic.bsky.social,ianceltic,Ian Daily Report â˜˜ï¸â˜˜ï¸â˜˜ï¸,female,https://bsky.app/profile/ianceltic.bsky.social,0,0
lamar314stl.bsky.social,lamar314stl,Jones BLM STL,male,https://bsky.app/profile/lamar314stl.bsky.social,0,0
vivalariot.bsky.social,vivalariot,Riot,male,https://bsky.app/profile/vivalariot.bsky.social,0,0
jeannedowning.bsky.social,jeannedowning,Jeanne Downing,male,https://bsky.app/profile/jeannedowning.bsky.social,0,0
omegaman66.bsky.social,omegaman66,,male,https://bsky.app/profile/omegaman66.bsky.social,0,0
deliafern.bsky.social,deliafern,,male,https://bsky.app/profile/deliafern.bsky.social,0,0
peacefullily5.bsky.social,peacefullily5,BethDutton,female,https://bsky.app/profile/peacefullily5.bsky.social,0,0
silatda.bsky.social,silatda,Stef S,female,https://bsky.app/profile/silatda.bsky.social,0,0
igobylisa.bsky.social,igobylisa,,male,https://bsky.app/profile/igobylisa.bsky.social,0,0
pancreaspete.bsky.social,pancreaspete,Scott Campbell,male,https://bsky.app/profile/pancreaspete.bsky.social,0,0
marythomaswatts.bsky.social,marythomaswatts,,unknown,https://bsky.app/profile/marythomaswatts.bsky.social,0,0
angiexross.bsky.social,angiexross,Angie Rincon,female,https://bsky.app/profile/angiexross.bsky.social,0,0
cruellaisdevine.bsky.social,cruellaisdevine,Helen_5Calls,unknown,https://bsky.app/profile/cruellaisdevine.bsky.social,0,0
hardciderblues.bsky.social,hardciderblues,Apple,male,https://bsky.app/profile/hardciderblues.bsky.social,0,0
montereybayrn.bsky.social,montereybayrn,"Carrie On, Wayward Nurse",male,https://bsky.app/profile/montereybayrn.bsky.social,0,0
redschild.bsky.social,redschild,,male,https://bsky.app/profile/redschild.bsky.social,0,0
144ksm.bsky.social,144ksm,,female,https://bsky.app/profile/144ksm.bsky.social,0,0
genethedude.bsky.social,genethedude,Gene The Dude Liedel,female,https://bsky.app/profile/genethedude.bsky.social,0,0
theabbyshow.bsky.social,theabbyshow,Abby Mortillaro,female,https://bsky.app/profile/theabbyshow.bsky.social,0,0
mrcairo77x.bsky.social,mrcairo77x,,female,https://bsky.app/profile/mrcairo77x.bsky.social,0,0
spiffzilla.bsky.social,spiffzilla,John,female,https://bsky.app/profile/spiffzilla.bsky.social,0,0
roy-edwards.bsky.social,roy-edwards,,female,https://bsky.app/profile/roy-edwards.bsky.social,0,0
christine0415.bsky.social,christine0415,Christine ðŸŒˆðŸ’ðŸŒ± ðŸ’™,male,https://bsky.app/profile/christine0415.bsky.social,0,0
tsuno85.bsky.social,tsuno85,Dick Horn,male,https://bsky.app/profile/tsuno85.bsky.social,0,0
sajjad1234.bsky.social,sajjad1234,Sajjadkhan,male,https://bsky.app/profile/sajjad1234.bsky.social,0,0
kittykowalski.bsky.social,kittykowalski,Kitty Kowalski,unknown,https://bsky.app/profile/kittykowalski.bsky.social,9.20E-05,2
cathycolefl.bsky.social,cathycolefl,Cathy Coleman,male,https://bsky.app/profile/cathycolefl.bsky.social,0,0
jacquelinecanada.bsky.social,jacquelinecanada,,male,https://bsky.app/profile/jacquelinecanada.bsky.social,0,0
tijaan.bsky.social,tijaan,,male,https://bsky.app/profile/tijaan.bsky.social,0,0
fred111will.bsky.social,fred111will,,male,https://bsky.app/profile/fred111will.bsky.social,0,0
larry5453.bsky.social,larry5453,Larry Michael,female,https://bsky.app/profile/larry5453.bsky.social,0,0
goodbyewig.bsky.social,goodbyewig,Jen,male,https://bsky.app/profile/goodbyewig.bsky.social,0,0
jameswillie.bsky.social,jameswillie,James willie,male,https://bsky.app/profile/jameswillie.bsky.social,0,0
laminhumble.bsky.social,laminhumble,Lamin,male,https://bsky.app/profile/laminhumble.bsky.social,0,0
exfergusonttt.bsky.social,exfergusonttt,,male,https://bsky.app/profile/exfergusonttt.bsky.social,0,0
fireflycyd.bsky.social,fireflycyd,FireflyCyd,male,https://bsky.app/profile/fireflycyd.bsky.social,0,0
markjackson24.bsky.social,markjackson24,Mark Jackson,male,https://bsky.app/profile/markjackson24.bsky.social,0,0
wethepeopleresist.bsky.social,wethepeopleresist,"""We The People"" Resistance for Democracy",female,https://bsky.app/profile/wethepeopleresist.bsky.social,0,0
shannoncallahan49.bsky.social,shannoncallahan49,Shannon,male,https://bsky.app/profile/shannoncallahan49.bsky.social,0,0
trg613.bsky.social,trg613,TRG613,female,https://bsky.app/profile/trg613.bsky.social,0,0
donnarn.bsky.social,donnarn,Donna MSN HCSMðŸ’™,male,https://bsky.app/profile/donnarn.bsky.social,0.1,1
woodso.bsky.social,woodso,,male,https://bsky.app/profile/woodso.bsky.social,0,0
gypsydream.bsky.social,gypsydream,,male,https://bsky.app/profile/gypsydream.bsky.social,0,0
mattydobronx.bsky.social,mattydobronx,Matty DoBronx Ire-Ish,male,https://bsky.app/profile/mattydobronx.bsky.social,0,0
marccal.bsky.social,marccal,Marc,male,https://bsky.app/profile/marccal.bsky.social,0,0
pxlefawn.bsky.social,pxlefawn,JennineðŸŒ¿,male,https://bsky.app/profile/pxlefawn.bsky.social,0,0
eproteam23.bsky.social,eproteam23,ePro Team,male,https://bsky.app/profile/eproteam23.bsky.social,0,0
sinfulskin2.bsky.social,sinfulskin2,,male,https://bsky.app/profile/sinfulskin2.bsky.social,0,0
triawillow.bsky.social,triawillow,Hellion of the Rebellion aka SisterResister really TriaWillowðŸ³ï¸â€ðŸŒˆâœŠðŸ»,male,https://bsky.app/profile/triawillow.bsky.social,0,0
noesister2.bsky.social,noesister2,Bonnie (HensNtheHood),male,https://bsky.app/profile/noesister2.bsky.social,0,0
qaava112.bsky.social,qaava112,,male,https://bsky.app/profile/qaava112.bsky.social,0,0
jhus11.bsky.social,jhus11,,,https://bsky.app/profile/jhus11.bsky.social,0,0
eloisewalker.bsky.social,eloisewalker,Eloise Walker,male,https://bsky.app/profile/eloisewalker.bsky.social,0,0
purplelovingmom.bsky.social,purplelovingmom,,female,https://bsky.app/profile/purplelovingmom.bsky.social,0,0
dennis6232.bsky.social,dennis6232,Dennis,male,https://bsky.app/profile/dennis6232.bsky.social,0,0
dh46f3ydgr.bsky.social,dh46f3ydgr,Steven Walker,male,https://bsky.app/profile/dh46f3ydgr.bsky.social,0,0
momtofinn.bsky.social,momtofinn,Billie,,https://bsky.app/profile/momtofinn.bsky.social,0,0
mabryjones.bsky.social,mabryjones,,female,https://bsky.app/profile/mabryjones.bsky.social,0,0
metrocarserviceusa.bsky.social,metrocarserviceusa,Metro Detroit Airport Limo & Car ServiceðŸ§¿,male,https://bsky.app/profile/metrocarserviceusa.bsky.social,0,0
itsgrannyannie.bsky.social,itsgrannyannie,ItsGrannyAnnie,female,https://bsky.app/profile/itsgrannyannie.bsky.social,0,0
stevenmavromihalis.bsky.social,stevenmavromihalis,Steven MavromihalisðŸ§¿,male,https://bsky.app/profile/stevenmavromihalis.bsky.social,0,0
kayvotesblue.bsky.social,kayvotesblue,Kayvotesblue,male,https://bsky.app/profile/kayvotesblue.bsky.social,0,0
scifieve.bsky.social,scifieve,TexasPurpleHazeâ˜®ï¸ProtectDemocracyðŸŒŠProtectEarth,female,https://bsky.app/profile/scifieve.bsky.social,0,0
nicolas61.bsky.social,nicolas61,,female,https://bsky.app/profile/nicolas61.bsky.social,0,0
lonestarleft.com,lonestarleft.com,Michelle H. Davis,male,https://bsky.app/profile/lonestarleft.com,0,0
resistakay.bsky.social,resistakay,ReSista Kay,unknown,https://bsky.app/profile/resistakay.bsky.social,0,0
lmariem.bsky.social,lmariem,LourdesðŸ’™,male,https://bsky.app/profile/lmariem.bsky.social,0,0
nagohcreative.bsky.social,nagohcreative,Nagoh,male,https://bsky.app/profile/nagohcreative.bsky.social,0,0
leftwingnews.bsky.social,leftwingnews,Left Wing News,male,https://bsky.app/profile/leftwingnews.bsky.social,0,0
danskinnerart.bsky.social,danskinnerart,DanSkinnerArt,unknown,https://bsky.app/profile/danskinnerart.bsky.social,0,0
crithinks.bsky.social,crithinks,,male,https://bsky.app/profile/crithinks.bsky.social,0,0
canada-keith.bsky.social,canada-keith,,,https://bsky.app/profile/canada-keith.bsky.social,0,0
brandiecordnard.bsky.social,brandiecordnard,Brandie CordnardðŸ§¿,male,https://bsky.app/profile/brandiecordnard.bsky.social,0,0
trumpschmump.bsky.social,trumpschmump,Trump Schmump,unknown,https://bsky.app/profile/trumpschmump.bsky.social,0,0
debratotheleft.bsky.social,debratotheleft,DebraToTheLeft,female,https://bsky.app/profile/debratotheleft.bsky.social,0,0
oliviainfo.bsky.social,oliviainfo,HITHER MANN OLIVIA,female,https://bsky.app/profile/oliviainfo.bsky.social,0,0
oblyn.bsky.social,oblyn,Walks of Life,male,https://bsky.app/profile/oblyn.bsky.social,0,0
dr-jennifer.bsky.social,dr-jennifer,Science-wow,female,https://bsky.app/profile/dr-jennifer.bsky.social,0,0
princessofely.bsky.social,princessofely,Princess of Ely,,https://bsky.app/profile/princessofely.bsky.social,0,0
drjlivingston.bsky.social,drjlivingston,Dr Julie Boswell Livingston,male,https://bsky.app/profile/drjlivingston.bsky.social,0,0
jonpard.bsky.social,jonpard,Jon pardi,unknown,https://bsky.app/profile/jonpard.bsky.social,0,0
jasmyjay.bsky.social,jasmyjay,Jay griffo,unknown,https://bsky.app/profile/jasmyjay.bsky.social,0,0
scruff1970.bsky.social,scruff1970,Jerry,unknown,https://bsky.app/profile/scruff1970.bsky.social,0,0
larryrudolph.bsky.social,larryrudolph,Larry Rudolph,female,https://bsky.app/profile/larryrudolph.bsky.social,0,0
zophief.bsky.social,zophief,Zophie,male,https://bsky.app/profile/zophief.bsky.social,0,0
pjhouston.bsky.social,pjhouston,,male,https://bsky.app/profile/pjhouston.bsky.social,0,0
knight54.bsky.social,knight54,W. Andy Knight,female,https://bsky.app/profile/knight54.bsky.social,0,0
jeansandra.bsky.social,jeansandra,,female,https://bsky.app/profile/jeansandra.bsky.social,0,0
daniel14112.bsky.social,daniel14112,Daniel,female,https://bsky.app/profile/daniel14112.bsky.social,0,0
rickgrimes09.bsky.social,rickgrimes09,Rick Grimes,male,https://bsky.app/profile/rickgrimes09.bsky.social,0,0
charlesconway.bsky.social,charlesconway,"Charles ""Skeeter"" Conway",male,https://bsky.app/profile/charlesconway.bsky.social,0,0
gregorywallington1.bsky.social,gregorywallington1,Gregory Wallington,male,https://bsky.app/profile/gregorywallington1.bsky.social,0,0
bentley990.bsky.social,bentley990,Bentley Peter,female,https://bsky.app/profile/bentley990.bsky.social,0,0
riverone.bsky.social,riverone,RiverOne,female,https://bsky.app/profile/riverone.bsky.social,0,0
realpostmalone1.bsky.social,realpostmalone1,Post Malone,male,https://bsky.app/profile/realpostmalone1.bsky.social,0,0
jeffreybrenda.bsky.social,jeffreybrenda,Jeffrey Brenda,female,https://bsky.app/profile/jeffreybrenda.bsky.social,0,0
bemwillams.bsky.social,bemwillams,BEN_,male,https://bsky.app/profile/bemwillams.bsky.social,0,0
andrewedisson.bsky.social,andrewedisson,,male,https://bsky.app/profile/andrewedisson.bsky.social,0,0
garybrito.bsky.social,garybrito,Gray Brito,female,https://bsky.app/profile/garybrito.bsky.social,0,0
samboususso.bsky.social,samboususso,Samboususso,female,https://bsky.app/profile/samboususso.bsky.social,0,0
fossilheads.bsky.social,fossilheads,FOSSILHEADS: CLIMATE CRISIS CABARET!,male,https://bsky.app/profile/fossilheads.bsky.social,0,0
leahdreyrob.bsky.social,leahdreyrob,Leah Rob,male,https://bsky.app/profile/leahdreyrob.bsky.social,0,0
msafdar.bsky.social,msafdar,Natalia,male,https://bsky.app/profile/msafdar.bsky.social,0,0
mariah0phillips17.bsky.social,mariah0phillips17,,male,https://bsky.app/profile/mariah0phillips17.bsky.social,0,0
antifascistdave.bsky.social,antifascistdave,AntifascistDave,male,https://bsky.app/profile/antifascistdave.bsky.social,0,0
marianaunderthe.bsky.social,marianaunderthe,ðŸ’™ðŸ‡ºðŸ‡¦ Mariana Watts ðŸ‡ºðŸ‡¦ðŸ’™,unknown,https://bsky.app/profile/marianaunderthe.bsky.social,0,0
christopher0lin17.bsky.social,christopher0lin17,,unknown,https://bsky.app/profile/christopher0lin17.bsky.social,0,0
valuedmerchants.com,valuedmerchants.com,Chris Del Grande,unknown,https://bsky.app/profile/valuedmerchants.com,0,0
alexmichael5.bsky.social,alexmichael5,,female,https://bsky.app/profile/alexmichael5.bsky.social,0,0
nialfulton.bsky.social,nialfulton,Nial Fulton,female,https://bsky.app/profile/nialfulton.bsky.social,0,0
ckysophie.bsky.social,ckysophie,Countering-Objective,male,https://bsky.app/profile/ckysophie.bsky.social,0,0
jamesdickinson242.bsky.social,jamesdickinson242,James Dickinson,male,https://bsky.app/profile/jamesdickinson242.bsky.social,0,0
roondogg.bsky.social,roondogg,,unknown,https://bsky.app/profile/roondogg.bsky.social,0,0
catjanteach.bsky.social,catjanteach,,female,https://bsky.app/profile/catjanteach.bsky.social,0,0
stephhyer.bsky.social,stephhyer,ðŸ’«ðŸŒŽâœŒï¸ðŸ“šðŸ’™ Stefunny Hyer,unknown,https://bsky.app/profile/stephhyer.bsky.social,0,0
astraea-mk.bsky.social,astraea-mk,âœ¨ðŸðŸŒ»ðŸ•Šï¸AstraeaMKðŸ•Šï¸ðŸŒ»ðŸâœ¨,male,https://bsky.app/profile/astraea-mk.bsky.social,0,0
theresa-i-10901.bsky.social,theresa-i-10901,,male,https://bsky.app/profile/theresa-i-10901.bsky.social,0,0
stevengoldsmith.bsky.social,stevengoldsmith,Steven Goldsmith ðŸ¦‹,male,https://bsky.app/profile/stevengoldsmith.bsky.social,0,0
se44.bsky.social,se44,,female,https://bsky.app/profile/se44.bsky.social,0,0
rebamcentireok.bsky.social,rebamcentireok,RebaMcentire,female,https://bsky.app/profile/rebamcentireok.bsky.social,0,0
shopifyexpert4499.bsky.social,shopifyexpert4499,Shopify Designer & Marketer,female,https://bsky.app/profile/shopifyexpert4499.bsky.social,0,0
raypar005.bsky.social,raypar005,,female,https://bsky.app/profile/raypar005.bsky.social,0,0
charlotte0607.bsky.social,charlotte0607,Wind,female,https://bsky.app/profile/charlotte0607.bsky.social,0,0
tammywynette.bsky.social,tammywynette,Tammy,female,https://bsky.app/profile/tammywynette.bsky.social,0,0
phoenoxanapher.bsky.social,phoenoxanapher,ChristopherLinnYoung,male,https://bsky.app/profile/phoenoxanapher.bsky.social,0,0
marcuskelson.bsky.social,marcuskelson,Marcus Kelson,male,https://bsky.app/profile/marcuskelson.bsky.social,0,0
kinosminion.bsky.social,kinosminion,,male,https://bsky.app/profile/kinosminion.bsky.social,0,0
nullsie.bsky.social,nullsie,Nullsie,unknown,https://bsky.app/profile/nullsie.bsky.social,0,0
teeser.bsky.social,teeser,Linda Teese,male,https://bsky.app/profile/teeser.bsky.social,0,0
barbarabolstad.bsky.social,barbarabolstad,barbieb,male,https://bsky.app/profile/barbarabolstad.bsky.social,0,0
zacharytaylor1971.bsky.social,zacharytaylor1971,Zachary Taylor,male,https://bsky.app/profile/zacharytaylor1971.bsky.social,0,0
smilalady.bsky.social,smilalady,Smilalady,male,https://bsky.app/profile/smilalady.bsky.social,0,0
joekatz45.bsky.social,joekatz45,Joe Katz says #MerryStrikemas,female,https://bsky.app/profile/joekatz45.bsky.social,0.00077006,35
eepyhead.bsky.social,eepyhead,Soph,male,https://bsky.app/profile/eepyhead.bsky.social,0,0
wonkette.bsky.social,wonkette,Rebecca Schoenkopf,male,https://bsky.app/profile/wonkette.bsky.social,0,0
jbrilliant.bsky.social,jbrilliant,,male,https://bsky.app/profile/jbrilliant.bsky.social,0,0
mothy94.bsky.social,mothy94,Moth,male,https://bsky.app/profile/mothy94.bsky.social,0,0
shamr0cker.bsky.social,shamr0cker,"mmmm, paint chips ",male,https://bsky.app/profile/shamr0cker.bsky.social,0,0
popeguilty.bsky.social,popeguilty,Abby Holidays to You,male,https://bsky.app/profile/popeguilty.bsky.social,0,0
natfee.bsky.social,natfee,Natalie,female,https://bsky.app/profile/natfee.bsky.social,0,0
justafrenchcat.bsky.social,justafrenchcat,,male,https://bsky.app/profile/justafrenchcat.bsky.social,0,0
caor27.bsky.uy,caor27.bsky.uy,Charlie A. ðŸŽ„ðŸŽ,female,https://bsky.app/profile/caor27.bsky.uy,0,0
tilleytheyounger.bsky.social,tilleytheyounger,Brigitte Tilley,male,https://bsky.app/profile/tilleytheyounger.bsky.social,0,0
ibebrenda.bsky.social,ibebrenda,Brenda,male,https://bsky.app/profile/ibebrenda.bsky.social,1,1
maxineheadroom.bsky.social,maxineheadroom,Maxine Headroom,male,https://bsky.app/profile/maxineheadroom.bsky.social,0,0
kita.underfluffies.exposed,kita.underfluffies.exposed,avaliAnxiety,male,https://bsky.app/profile/kita.underfluffies.exposed,1,1
erync.bsky.social,erync,Eryn,male,https://bsky.app/profile/erync.bsky.social,0,0
djred.bsky.social,djred,DJ RED ðŸŒ,male,https://bsky.app/profile/djred.bsky.social,0,0
pradke.bsky.social,pradke,,male,https://bsky.app/profile/pradke.bsky.social,0,0
matthewgfunk.bsky.social,matthewgfunk,Stanley Newton,male,https://bsky.app/profile/matthewgfunk.bsky.social,0,0
latisserande.bsky.social,latisserande,"Lettuce, FidÃ¨le CastrÃ©e",male,https://bsky.app/profile/latisserande.bsky.social,0,0
rosadrinkswater.bsky.social,rosadrinkswater,rosa,male,https://bsky.app/profile/rosadrinkswater.bsky.social,0,0
kallun.bsky.social,kallun,Kallun,male,https://bsky.app/profile/kallun.bsky.social,0,0
wowboybeebop.bsky.social,wowboybeebop,Loverboi,,https://bsky.app/profile/wowboybeebop.bsky.social,0,0
girl-fighter.bsky.social,girl-fighter,Girl Fighter,male,https://bsky.app/profile/girl-fighter.bsky.social,0,0
cashhungwell.bsky.social,cashhungwell,SnakePlissken,female,https://bsky.app/profile/cashhungwell.bsky.social,0.166666667,1
cassiopeiacrow.bsky.social,cassiopeiacrow,Cassie ðŸ³ï¸â€âš§ï¸,male,https://bsky.app/profile/cassiopeiacrow.bsky.social,0,0
2metermatt.bsky.social,2metermatt,Two-meter Matt,male,https://bsky.app/profile/2metermatt.bsky.social,1,1
postnasal.bsky.social,postnasal,,,https://bsky.app/profile/postnasal.bsky.social,0,0
hlzbo.bsky.social,hlzbo,ðŸ’š Heidi Elisabetta ðŸ‡®ðŸ‡¹,female,https://bsky.app/profile/hlzbo.bsky.social,0,0
tjdfotographist.bsky.social,tjdfotographist,tim dewey,male,https://bsky.app/profile/tjdfotographist.bsky.social,0,0
toobigtofail.bsky.social,toobigtofail,Too Big to Fail,female,https://bsky.app/profile/toobigtofail.bsky.social,0,0
steviechick.bsky.social,steviechick,Stevie Chick,male,https://bsky.app/profile/steviechick.bsky.social,0,0
kiryl.bsky.social,kiryl,Kiryl ÐšÐ°Ñ€Ð¿ÑŽÐº,male,https://bsky.app/profile/kiryl.bsky.social,0,0
eilif.bsky.social,eilif,Eilif,female,https://bsky.app/profile/eilif.bsky.social,0,0
gezzers.bsky.social,gezzers,gezzers.bsky.social,female,https://bsky.app/profile/gezzers.bsky.social,0,0
laurenyummy.bsky.social,laurenyummy,Lauren Gaunt,female,https://bsky.app/profile/laurenyummy.bsky.social,0,0
rvontha.bsky.social,rvontha,Rob von Thaden,male,https://bsky.app/profile/rvontha.bsky.social,0,0
chekovsgunman.bsky.social,chekovsgunman,OLED,male,https://bsky.app/profile/chekovsgunman.bsky.social,0.1,1
maryeku.bsky.social,maryeku,MaryEKU.bsky.social,unknown,https://bsky.app/profile/maryeku.bsky.social,0,0
catswamp.xyz,catswamp.xyz,brian haynes,female,https://bsky.app/profile/catswamp.xyz,0,0
wimbles.bsky.social,wimbles,â„­ð”¬ð”©ð”¦ð”«,unknown,https://bsky.app/profile/wimbles.bsky.social,0,0
sukivandijk.bsky.social,sukivandijk,Suki van Dijk,male,https://bsky.app/profile/sukivandijk.bsky.social,0,0
0xdaeda1a.bsky.social,0xdaeda1a,rm lininger*,male,https://bsky.app/profile/0xdaeda1a.bsky.social,0,0
segdeha.com,segdeha.com,Andrew Hedges ðŸ¦”,male,https://bsky.app/profile/segdeha.com,0,0
natemoo.re,natemoo.re,Nate Moore,female,https://bsky.app/profile/natemoo.re,0,0
sirdward.bsky.social,sirdward,Sir Edward ,female,https://bsky.app/profile/sirdward.bsky.social,0,0
mirrymir.bsky.social,mirrymir,  Mirrymir,female,https://bsky.app/profile/mirrymir.bsky.social,0,0
scuddr.bsky.social,scuddr,,female,https://bsky.app/profile/scuddr.bsky.social,0,0
cjwilburn.engineering,cjwilburn.engineering,Courtney Wilburn ,female,https://bsky.app/profile/cjwilburn.engineering,0,0
slurry.bsky.social,slurry,meat slurry ,female,https://bsky.app/profile/slurry.bsky.social,0,0
mrtrikey.bsky.social,mrtrikey,Just a Fossil,male,https://bsky.app/profile/mrtrikey.bsky.social,0,0
jaoswald.bsky.social,jaoswald,,male,https://bsky.app/profile/jaoswald.bsky.social,0.2,3
renegadesci.bsky.social,renegadesci,Marquis Lafayette,male,https://bsky.app/profile/renegadesci.bsky.social,0,0
hookman03.bsky.social,hookman03,Hookman03ðŸªðŸ—ï¸ðŸ‘·â€â™‚ï¸,unknown,https://bsky.app/profile/hookman03.bsky.social,0,0
drewcarlson.bsky.social,drewcarlson,Drew,male,https://bsky.app/profile/drewcarlson.bsky.social,0,0
stephenwest.bsky.social,stephenwest,Stephen West,male,https://bsky.app/profile/stephenwest.bsky.social,0,0
bigdaddykreativ.bsky.social,bigdaddykreativ,Craig  ðŸŒŽ ðŸ‡¨ðŸ‡¦ ðŸ’™,male,https://bsky.app/profile/bigdaddykreativ.bsky.social,0,0
stevemik.bsky.social,stevemik,Steve,male,https://bsky.app/profile/stevemik.bsky.social,0,0
ariiberman.bsky.social,ariiberman,Ari berman,female,https://bsky.app/profile/ariiberman.bsky.social,0.333333333,1
grassfellytea.bsky.social,grassfellytea,grassfellytea,male,https://bsky.app/profile/grassfellytea.bsky.social,0,0
thenewolympian.bsky.social,thenewolympian,DJ,male,https://bsky.app/profile/thenewolympian.bsky.social,0,0
fdotes.bsky.social,fdotes,WorkInProgress,male,https://bsky.app/profile/fdotes.bsky.social,0,0
anndaniellong.bsky.social,anndaniellong,Ann Daniel Long ,male,https://bsky.app/profile/anndaniellong.bsky.social,0,0
crystalpolicy.bsky.social,crystalpolicy,Crystal Williams ,male,https://bsky.app/profile/crystalpolicy.bsky.social,0.1,1
imogenib.bsky.social,imogenib,Imogen ,male,https://bsky.app/profile/imogenib.bsky.social,0,0
jolynnkeepers.bsky.social,jolynnkeepers,Keepers,female,https://bsky.app/profile/jolynnkeepers.bsky.social,0,0
djordan.bsky.social,djordan,DJ,male,https://bsky.app/profile/djordan.bsky.social,0,0
danielwied.bsky.social,danielwied,Daniel Wiedemeier,female,https://bsky.app/profile/danielwied.bsky.social,0,0
msgl.bsky.social,msgl,,male,https://bsky.app/profile/msgl.bsky.social,0,0
ryandave1.bsky.social,ryandave1,RYAN DAVE,male,https://bsky.app/profile/ryandave1.bsky.social,0,0
ciarathediva.bsky.social,ciarathediva,Ciara,male,https://bsky.app/profile/ciarathediva.bsky.social,0,0
indiaweekly.bsky.social,indiaweekly,India Weekly,male,https://bsky.app/profile/indiaweekly.bsky.social,0,0
trumptaxscam.bsky.social,trumptaxscam,Trump Tax Scam,male,https://bsky.app/profile/trumptaxscam.bsky.social,0,0
markbrazill.bsky.social,markbrazill,Mark Brazill,male,https://bsky.app/profile/markbrazill.bsky.social,0,0
jocelynmarie09.bsky.social,jocelynmarie09,Jocelyn,male,https://bsky.app/profile/jocelynmarie09.bsky.social,0,0
georgejscott.bsky.social,georgejscott,George,male,https://bsky.app/profile/georgejscott.bsky.social,0,0
